Date,Series,EquityEUR,EquityIndexed,Drawdown
2022-08-16,Mid top-10 momentum,91.81,91.8116,-0.096447
2022-08-17,Mid top-10 momentum,92.35,92.3473,-0.091175
2022-08-18,Mid top-10 momentum,93.48,93.4799,-0.080029
2022-08-19,Mid top-10 momentum,93.91,93.9133,-0.075763
2022-08-22,Mid top-10 momentum,93.79,93.7924,-0.076953
2022-08-23,Mid top-10 momentum,95.1,95.0965,-0.064119
2022-08-24,Mid top-10 momentum,95.1,95.0961,-0.064123
2022-08-25,Mid top-10 momentum,96.08,96.0816,-0.054424
2022-08-26,Mid top-10 momentum,95.54,95.5419,-0.059736
2022-08-29,Mid top-10 momentum,95.63,95.6323,-0.058846
2022-08-30,Mid top-10 momentum,93.6,93.6021,-0.078826
2022-08-31,Mid top-10 momentum,91.97,91.9739,-0.09485
2022-09-01,Mid top-10 momentum,90.69,90.6894,-0.107491
2022-09-02,Mid top-10 momentum,92.24,92.238,-0.09225
2022-09-06,Mid top-10 momentum,92.13,92.1282,-0.093331
2022-09-07,Mid top-10 momentum,90.59,90.5949,-0.108421
2022-09-08,Mid top-10 momentum,91.13,91.1293,-0.103162
2022-09-09,Mid top-10 momentum,92.18,92.1848,-0.092774
2022-09-12,Mid top-10 momentum,93.62,93.6206,-0.078644
2022-09-13,Mid top-10 momentum,92.07,92.0692,-0.093912
2022-09-14,Mid top-10 momentum,92.54,92.5448,-0.089231
2022-09-15,Mid top-10 momentum,91.74,91.7438,-0.097114
2022-09-16,Mid top-10 momentum,90.89,90.8863,-0.105553
2022-09-19,Mid top-10 momentum,91.18,91.1816,-0.102647
2022-09-20,Mid top-10 momentum,91.03,91.0255,-0.104183
2022-09-21,Mid top-10 momentum,91.58,91.5754,-0.098772
2022-09-22,Mid top-10 momentum,91.13,91.1289,-0.103166
2022-09-23,Mid top-10 momentum,87.39,87.3852,-0.140009
2022-09-26,Mid top-10 momentum,87.12,87.1162,-0.142656
2022-09-27,Mid top-10 momentum,87.17,87.1709,-0.142117
2022-09-28,Mid top-10 momentum,88.39,88.3886,-0.130134
2022-09-29,Mid top-10 momentum,87.82,87.8213,-0.135717
2022-09-30,Mid top-10 momentum,87.45,87.4492,-0.139379
2022-10-03,Mid top-10 momentum,90.31,90.3055,-0.111269
2022-10-04,Mid top-10 momentum,92.33,92.3283,-0.091361
2022-10-05,Mid top-10 momentum,93.3,93.3044,-0.081755
2022-10-06,Mid top-10 momentum,93.08,93.0784,-0.08398
2022-10-07,Mid top-10 momentum,93.21,93.211,-0.082674
2022-10-10,Mid top-10 momentum,91.66,91.6625,-0.097914
2022-10-11,Mid top-10 momentum,91.29,91.2902,-0.101578
2022-10-12,Mid top-10 momentum,91,91.0014,-0.104421
2022-10-13,Mid top-10 momentum,93.7,93.6961,-0.077901
2022-10-14,Mid top-10 momentum,92.48,92.4833,-0.089836
2022-10-17,Mid top-10 momentum,93.43,93.4315,-0.080505
2022-10-18,Mid top-10 momentum,93.33,93.3337,-0.081468
2022-10-19,Mid top-10 momentum,94.1,94.1013,-0.073913
2022-10-20,Mid top-10 momentum,95.13,95.1261,-0.063828
2022-10-21,Mid top-10 momentum,96.64,96.6387,-0.048941
2022-10-24,Mid top-10 momentum,97.73,97.7325,-0.038177
2022-10-25,Mid top-10 momentum,97.66,97.663,-0.038861
2022-10-26,Mid top-10 momentum,98.74,98.7448,-0.028215
2022-10-27,Mid top-10 momentum,100.02,100.0175,-0.015689
2022-10-28,Mid top-10 momentum,100.14,100.1351,-0.014532
2022-10-31,Mid top-10 momentum,100.06,100.0601,-0.01527
2022-11-01,Mid top-10 momentum,100.9,100.8976,-0.007028
2022-11-02,Mid top-10 momentum,100.14,100.137,-0.014513
2022-11-03,Mid top-10 momentum,101.57,101.5659,-0.000451
2022-11-04,Mid top-10 momentum,101.63,101.6345,0
2022-11-07,Mid top-10 momentum,102.75,102.7549,0
2022-11-08,Mid top-10 momentum,102.02,102.0181,-0.007171
2022-11-09,Mid top-10 momentum,100.12,100.1213,-0.02563
2022-11-10,Mid top-10 momentum,100.82,100.8189,-0.018842
2022-11-11,Mid top-10 momentum,101.4,101.3971,-0.013214
2022-11-14,Mid top-10 momentum,102.35,102.3509,-0.003932
2022-11-15,Mid top-10 momentum,102.92,102.9225,0
2022-11-16,Mid top-10 momentum,102.48,102.4844,-0.004256
2022-11-17,Mid top-10 momentum,102.38,102.3767,-0.005303
2022-11-18,Mid top-10 momentum,102.6,102.6038,-0.003097
2022-11-21,Mid top-10 momentum,101.7,101.6952,-0.011924
2022-11-22,Mid top-10 momentum,105.13,105.1331,0
2022-11-23,Mid top-10 momentum,104.1,104.102,-0.009808
2022-11-25,Mid top-10 momentum,104.74,104.7429,-0.003712
2022-11-28,Mid top-10 momentum,103.28,103.2753,-0.017672
2022-11-29,Mid top-10 momentum,103.98,103.9814,-0.010956
2022-11-30,Mid top-10 momentum,105.08,105.0802,-0.000504
2022-12-01,Mid top-10 momentum,104.14,104.1361,-0.009483
2022-12-02,Mid top-10 momentum,104.1,104.1032,-0.009797
2022-12-05,Mid top-10 momentum,103.07,103.0706,-0.019619
2022-12-06,Mid top-10 momentum,101.91,101.9062,-0.030694
2022-12-07,Mid top-10 momentum,101.42,101.4247,-0.035274
2022-12-08,Mid top-10 momentum,101.72,101.7234,-0.032433
2022-12-09,Mid top-10 momentum,100.15,100.146,-0.047437
2022-12-12,Mid top-10 momentum,101.21,101.2104,-0.037312
2022-12-13,Mid top-10 momentum,102.02,102.0204,-0.029607
2022-12-14,Mid top-10 momentum,101.94,101.9375,-0.030396
2022-12-15,Mid top-10 momentum,101.15,101.1525,-0.037863
2022-12-16,Mid top-10 momentum,100.07,100.0745,-0.048116
2022-12-19,Mid top-10 momentum,100.06,100.0579,-0.048274
2022-12-20,Mid top-10 momentum,100.53,100.5327,-0.043758
2022-12-21,Mid top-10 momentum,102.68,102.6846,-0.02329
2022-12-22,Mid top-10 momentum,102.22,102.2187,-0.027722
2022-12-23,Mid top-10 momentum,103.25,103.2464,-0.017946
2022-12-27,Mid top-10 momentum,103.84,103.8411,-0.012289
2022-12-28,Mid top-10 momentum,103.19,103.1867,-0.018514
2022-12-29,Mid top-10 momentum,103.51,103.5076,-0.015462
2022-12-30,Mid top-10 momentum,102.98,102.9758,-0.020521
2023-01-03,Mid top-10 momentum,103.51,103.5101,-0.015438
2023-01-04,Mid top-10 momentum,102.49,102.4922,-0.02512
2023-01-05,Mid top-10 momentum,103.81,103.8052,-0.012631
2023-01-06,Mid top-10 momentum,105.23,105.2254,0
2023-01-09,Mid top-10 momentum,104.34,104.3356,-0.008456
2023-01-10,Mid top-10 momentum,104.64,104.6382,-0.00558
2023-01-11,Mid top-10 momentum,104.93,104.9328,-0.002781
2023-01-12,Mid top-10 momentum,105.87,105.8676,0
2023-01-13,Mid top-10 momentum,106.24,106.243,0
2023-01-17,Mid top-10 momentum,106.41,106.4109,0
2023-01-18,Mid top-10 momentum,105.45,105.4466,-0.009062
2023-01-19,Mid top-10 momentum,105.1,105.1012,-0.012308
2023-01-20,Mid top-10 momentum,105.41,105.4117,-0.00939
2023-01-23,Mid top-10 momentum,105.03,105.0307,-0.012971
2023-01-24,Mid top-10 momentum,104.45,104.4506,-0.018422
2023-01-25,Mid top-10 momentum,104.4,104.3991,-0.018906
2023-01-26,Mid top-10 momentum,105.91,105.9055,-0.00475
2023-01-27,Mid top-10 momentum,105.1,105.0993,-0.012326
2023-01-30,Mid top-10 momentum,104.36,104.3579,-0.019293
2023-01-31,Mid top-10 momentum,103.94,103.9356,-0.023262
2023-02-01,Mid top-10 momentum,103.47,103.4736,-0.027603
2023-02-02,Mid top-10 momentum,101.12,101.125,-0.049675
2023-02-03,Mid top-10 momentum,101.62,101.6161,-0.045059
2023-02-06,Mid top-10 momentum,101.65,101.6465,-0.044774
2023-02-07,Mid top-10 momentum,103.64,103.6444,-0.025998
2023-02-08,Mid top-10 momentum,103.66,103.6557,-0.025892
2023-02-09,Mid top-10 momentum,103.7,103.7025,-0.025453
2023-02-10,Mid top-10 momentum,105.72,105.7159,-0.006531
2023-02-13,Mid top-10 momentum,106.13,106.131,-0.00263
2023-02-14,Mid top-10 momentum,106.15,106.1474,-0.002476
2023-02-15,Mid top-10 momentum,105.59,105.5907,-0.007709
2023-02-16,Mid top-10 momentum,104.88,104.8784,-0.014402
2023-02-17,Mid top-10 momentum,104.52,104.522,-0.017751
2023-02-21,Mid top-10 momentum,104.43,104.4294,-0.018622
2023-02-22,Mid top-10 momentum,103.5,103.5039,-0.027319
2023-02-23,Mid top-10 momentum,104.11,104.1093,-0.02163
2023-02-24,Mid top-10 momentum,103.61,103.6131,-0.026293
2023-02-27,Mid top-10 momentum,104.03,104.0315,-0.022361
2023-02-28,Mid top-10 momentum,102.61,102.609,-0.035729
2023-03-01,Mid top-10 momentum,103.5,103.5027,-0.02733
2023-03-02,Mid top-10 momentum,104.29,104.2865,-0.019964
2023-03-03,Mid top-10 momentum,104.71,104.7062,-0.01602
2023-03-06,Mid top-10 momentum,105.87,105.8665,-0.005116
2023-03-07,Mid top-10 momentum,104.85,104.8459,-0.014708
2023-03-08,Mid top-10 momentum,104.48,104.4818,-0.018129
2023-03-09,Mid top-10 momentum,104.09,104.0883,-0.021827
2023-03-10,Mid top-10 momentum,102.78,102.7822,-0.034101
2023-03-13,Mid top-10 momentum,100.82,100.8226,-0.052517
2023-03-14,Mid top-10 momentum,102.4,102.3972,-0.03772
2023-03-15,Mid top-10 momentum,99.19,99.1864,-0.067893
2023-03-16,Mid top-10 momentum,99.26,99.2611,-0.067191
2023-03-17,Mid top-10 momentum,97.81,97.8063,-0.080863
2023-03-20,Mid top-10 momentum,100.26,100.2579,-0.057823
2023-03-21,Mid top-10 momentum,102.21,102.213,-0.03945
2023-03-22,Mid top-10 momentum,101.46,101.4582,-0.046543
2023-03-23,Mid top-10 momentum,101.41,101.4066,-0.047028
2023-03-24,Mid top-10 momentum,101.19,101.189,-0.049073
2023-03-27,Mid top-10 momentum,102.48,102.4778,-0.036962
2023-03-28,Mid top-10 momentum,103.38,103.3754,-0.028526
2023-03-29,Mid top-10 momentum,103.95,103.9503,-0.023124
2023-03-30,Mid top-10 momentum,104.57,104.5689,-0.017311
2023-03-31,Mid top-10 momentum,105.09,105.0859,-0.012452
2023-04-03,Mid top-10 momentum,107.15,107.1502,0
2023-04-04,Mid top-10 momentum,106.76,106.7569,-0.00367
2023-04-05,Mid top-10 momentum,106.73,106.7335,-0.003889
2023-04-06,Mid top-10 momentum,106.93,106.9339,-0.002019
2023-04-10,Mid top-10 momentum,106.97,106.9697,-0.001684
2023-04-11,Mid top-10 momentum,107.32,107.3182,0
2023-04-12,Mid top-10 momentum,108.32,108.3215,0
2023-04-13,Mid top-10 momentum,108.85,108.8547,0
2023-04-14,Mid top-10 momentum,109.36,109.3589,0
2023-04-17,Mid top-10 momentum,109.29,109.2909,-0.000622
2023-04-18,Mid top-10 momentum,110.02,110.0153,0
2023-04-19,Mid top-10 momentum,109.48,109.4787,-0.004877
2023-04-20,Mid top-10 momentum,109.04,109.0378,-0.008885
2023-04-21,Mid top-10 momentum,109.65,109.6459,-0.003357
2023-04-24,Mid top-10 momentum,110.15,110.1461,0
2023-04-25,Mid top-10 momentum,109.76,109.7617,-0.00349
2023-04-26,Mid top-10 momentum,108.42,108.416,-0.015707
2023-04-27,Mid top-10 momentum,108.73,108.7306,-0.012851
2023-04-28,Mid top-10 momentum,109.4,109.3965,-0.006805
2023-05-01,Mid top-10 momentum,109.67,109.6706,-0.004317
2023-05-02,Mid top-10 momentum,108.48,108.4801,-0.015126
2023-05-03,Mid top-10 momentum,108.31,108.3064,-0.016703
2023-05-04,Mid top-10 momentum,107.32,107.3193,-0.025664
2023-05-05,Mid top-10 momentum,109.09,109.0921,-0.009569
2023-05-08,Mid top-10 momentum,110.55,110.5542,0
2023-05-09,Mid top-10 momentum,110.33,110.3295,-0.002032
2023-05-10,Mid top-10 momentum,109.9,109.8993,-0.005924
2023-05-11,Mid top-10 momentum,109.95,109.9493,-0.005472
2023-05-12,Mid top-10 momentum,109.8,109.7978,-0.006842
2023-05-15,Mid top-10 momentum,110.08,110.0773,-0.004313
2023-05-16,Mid top-10 momentum,109.28,109.2824,-0.011504
2023-05-17,Mid top-10 momentum,110.38,110.3773,-0.0016
2023-05-18,Mid top-10 momentum,112.46,112.4573,0
2023-05-19,Mid top-10 momentum,113.12,113.119,0
2023-05-22,Mid top-10 momentum,112.78,112.7821,-0.002978
2023-05-23,Mid top-10 momentum,111.17,111.1679,-0.017248
2023-05-24,Mid top-10 momentum,110.37,110.3693,-0.024308
2023-05-25,Mid top-10 momentum,112.81,112.8096,-0.002735
2023-05-26,Mid top-10 momentum,114.38,114.3822,0
2023-05-30,Mid top-10 momentum,114.35,114.3533,-0.000253
2023-05-31,Mid top-10 momentum,112.95,112.9535,-0.012491
2023-06-01,Mid top-10 momentum,114.07,114.0651,-0.002772
2023-06-02,Mid top-10 momentum,115.27,115.2728,0
2023-06-05,Mid top-10 momentum,114.57,114.5738,-0.006063
2023-06-06,Mid top-10 momentum,114.34,114.3397,-0.008094
2023-06-07,Mid top-10 momentum,113.74,113.7368,-0.013325
2023-06-08,Mid top-10 momentum,115.39,115.3928,0
2023-06-09,Mid top-10 momentum,115.74,115.7436,0
2023-06-12,Mid top-10 momentum,118.25,118.2486,0
2023-06-13,Mid top-10 momentum,119.23,119.2253,0
2023-06-14,Mid top-10 momentum,120.98,120.9795,0
2023-06-15,Mid top-10 momentum,121.76,121.7629,0
2023-06-16,Mid top-10 momentum,121.48,121.482,-0.002307
2023-06-20,Mid top-10 momentum,120.47,120.4683,-0.010632
2023-06-21,Mid top-10 momentum,119.55,119.5456,-0.01821
2023-06-22,Mid top-10 momentum,118.81,118.8069,-0.024277
2023-06-23,Mid top-10 momentum,117.78,117.7775,-0.032731
2023-06-26,Mid top-10 momentum,117.02,117.0243,-0.038917
2023-06-27,Mid top-10 momentum,118.22,118.2176,-0.029116
2023-06-28,Mid top-10 momentum,118.99,118.9919,-0.022758
2023-06-29,Mid top-10 momentum,119.57,119.5737,-0.017979
2023-06-30,Mid top-10 momentum,121.53,121.5318,-0.001898
2023-07-03,Mid top-10 momentum,121,121.0046,-0.006228
2023-07-05,Mid top-10 momentum,120.93,120.9269,-0.006866
2023-07-06,Mid top-10 momentum,118.87,118.8732,-0.023732
2023-07-07,Mid top-10 momentum,119.01,119.0108,-0.022603
2023-07-10,Mid top-10 momentum,120.08,120.0811,-0.013813
2023-07-11,Mid top-10 momentum,120.83,120.8254,-0.007699
2023-07-12,Mid top-10 momentum,122.53,122.5319,0
2023-07-13,Mid top-10 momentum,123.94,123.94,0
2023-07-14,Mid top-10 momentum,123.13,123.1308,-0.006529
2023-07-17,Mid top-10 momentum,123.93,123.9253,-0.000118
2023-07-18,Mid top-10 momentum,125.07,125.0718,0
2023-07-19,Mid top-10 momentum,124.35,124.3463,-0.005801
2023-07-20,Mid top-10 momentum,122.38,122.3812,-0.021512
2023-07-21,Mid top-10 momentum,121.71,121.7063,-0.026909
2023-07-24,Mid top-10 momentum,122.1,122.0991,-0.023768
2023-07-25,Mid top-10 momentum,123.57,123.5701,-0.012007
2023-07-26,Mid top-10 momentum,123.51,123.5144,-0.012452
2023-07-27,Mid top-10 momentum,125.33,125.3268,0
2023-07-28,Mid top-10 momentum,127.01,127.0135,0
2023-07-31,Mid top-10 momentum,127.15,127.1544,0
2023-08-01,Mid top-10 momentum,126.57,126.573,-0.004573
2023-08-02,Mid top-10 momentum,123.89,123.8878,-0.02569
2023-08-03,Mid top-10 momentum,122.32,122.32,-0.03802
2023-08-04,Mid top-10 momentum,122.35,122.3538,-0.037754
2023-08-07,Mid top-10 momentum,124.12,124.1164,-0.023892
2023-08-08,Mid top-10 momentum,122.63,122.6339,-0.035551
2023-08-09,Mid top-10 momentum,120.86,120.8626,-0.049482
2023-08-10,Mid top-10 momentum,121.4,121.4036,-0.045227
2023-08-11,Mid top-10 momentum,119.56,119.5614,-0.059715
2023-08-14,Mid top-10 momentum,121.68,121.6847,-0.043016
2023-08-15,Mid top-10 momentum,120.72,120.725,-0.050564
2023-08-16,Mid top-10 momentum,119.77,119.7747,-0.058037
2023-08-17,Mid top-10 momentum,118.11,118.1148,-0.071091
2023-08-18,Mid top-10 momentum,118.17,118.1655,-0.070693
2023-08-21,Mid top-10 momentum,120.37,120.3688,-0.053365
2023-08-22,Mid top-10 momentum,120.36,120.3551,-0.053473
2023-08-23,Mid top-10 momentum,121.78,121.7799,-0.042267
2023-08-24,Mid top-10 momentum,118.81,118.8088,-0.065634
2023-08-25,Mid top-10 momentum,119.38,119.3777,-0.06116
2023-08-28,Mid top-10 momentum,120.73,120.7254,-0.050561
2023-08-29,Mid top-10 momentum,123.29,123.2908,-0.030385
2023-08-30,Mid top-10 momentum,123.34,123.3358,-0.030031
2023-08-31,Mid top-10 momentum,123.44,123.4359,-0.029244
2023-09-01,Mid top-10 momentum,123,123.0044,-0.032638
2023-09-05,Mid top-10 momentum,123.6,123.6006,-0.027949
2023-09-06,Mid top-10 momentum,123.17,123.1654,-0.031371
2023-09-07,Mid top-10 momentum,123.11,123.1092,-0.031814
2023-09-08,Mid top-10 momentum,123.38,123.3785,-0.029696
2023-09-11,Mid top-10 momentum,124.86,124.8645,-0.018009
2023-09-12,Mid top-10 momentum,122.51,122.5063,-0.036554
2023-09-13,Mid top-10 momentum,122.07,122.0679,-0.040003
2023-09-14,Mid top-10 momentum,122.93,122.9292,-0.033228
2023-09-15,Mid top-10 momentum,121.04,121.0369,-0.048111
2023-09-18,Mid top-10 momentum,120.47,120.4709,-0.052562
2023-09-19,Mid top-10 momentum,120.83,120.8342,-0.049705
2023-09-20,Mid top-10 momentum,119.81,119.8054,-0.057796
2023-09-21,Mid top-10 momentum,117.6,117.5952,-0.075178
2023-09-22,Mid top-10 momentum,117.03,117.0256,-0.079657
2023-09-25,Mid top-10 momentum,117.46,117.4573,-0.076262
2023-09-26,Mid top-10 momentum,116.49,116.4926,-0.083849
2023-09-27,Mid top-10 momentum,116.45,116.4548,-0.084146
2023-09-28,Mid top-10 momentum,117.44,117.437,-0.076422
2023-09-29,Mid top-10 momentum,116.79,116.7947,-0.081473
2023-10-02,Mid top-10 momentum,117.78,117.7816,-0.073712
2023-10-03,Mid top-10 momentum,115.23,115.2349,-0.09374
2023-10-04,Mid top-10 momentum,116.47,116.4748,-0.083989
2023-10-05,Mid top-10 momentum,116.72,116.721,-0.082053
2023-10-06,Mid top-10 momentum,119.71,119.7143,-0.058512
2023-10-09,Mid top-10 momentum,120.32,120.3233,-0.053723
2023-10-10,Mid top-10 momentum,120.75,120.7485,-0.050379
2023-10-11,Mid top-10 momentum,123.13,123.127,-0.031673
2023-10-12,Mid top-10 momentum,123.38,123.3801,-0.029683
2023-10-13,Mid top-10 momentum,121.72,121.7213,-0.042728
2023-10-16,Mid top-10 momentum,122.81,122.8131,-0.034142
2023-10-17,Mid top-10 momentum,122.19,122.1911,-0.039034
2023-10-18,Mid top-10 momentum,120.05,120.0468,-0.055898
2023-10-19,Mid top-10 momentum,120.46,120.4591,-0.052655
2023-10-20,Mid top-10 momentum,118.32,118.3243,-0.069444
2023-10-23,Mid top-10 momentum,119.39,119.3937,-0.061034
2023-10-24,Mid top-10 momentum,121.18,121.1804,-0.046983
2023-10-25,Mid top-10 momentum,118.41,118.4103,-0.068768
2023-10-26,Mid top-10 momentum,115.72,115.7209,-0.089918
2023-10-27,Mid top-10 momentum,115.22,115.2242,-0.093825
2023-10-30,Mid top-10 momentum,117.56,117.5568,-0.07548
2023-10-31,Mid top-10 momentum,116.59,116.5907,-0.083078
2023-11-01,Mid top-10 momentum,119.54,119.5385,-0.059895
2023-11-02,Mid top-10 momentum,121.26,121.2558,-0.046389
2023-11-03,Mid top-10 momentum,122.22,122.2246,-0.03877
2023-11-06,Mid top-10 momentum,123.92,123.9248,-0.025399
2023-11-07,Mid top-10 momentum,125.25,125.251,-0.014969
2023-11-08,Mid top-10 momentum,126.51,126.5126,-0.005048
2023-11-09,Mid top-10 momentum,125.4,125.4034,-0.01377
2023-11-10,Mid top-10 momentum,128.62,128.6248,0
2023-11-13,Mid top-10 momentum,128.84,128.8444,0
2023-11-14,Mid top-10 momentum,130.33,130.3258,0
2023-11-15,Mid top-10 momentum,128.75,128.7537,-0.012062
2023-11-16,Mid top-10 momentum,129.88,129.8798,-0.003422
2023-11-17,Mid top-10 momentum,130.52,130.5155,0
2023-11-20,Mid top-10 momentum,132.24,132.2398,0
2023-11-21,Mid top-10 momentum,131.62,131.6155,-0.00472
2023-11-22,Mid top-10 momentum,132.15,132.1518,-0.000665
2023-11-24,Mid top-10 momentum,132.02,132.0201,-0.001661
2023-11-27,Mid top-10 momentum,130.85,130.8536,-0.010482
2023-11-28,Mid top-10 momentum,130.59,130.589,-0.012483
2023-11-29,Mid top-10 momentum,130.41,130.4124,-0.013819
2023-11-30,Mid top-10 momentum,129.51,129.5136,-0.020615
2023-12-01,Mid top-10 momentum,128.77,128.7701,-0.026237
2023-12-04,Mid top-10 momentum,126.95,126.9496,-0.040004
2023-12-05,Mid top-10 momentum,126.62,126.6197,-0.042499
2023-12-06,Mid top-10 momentum,125.15,125.1514,-0.053602
2023-12-07,Mid top-10 momentum,127.84,127.8416,-0.033259
2023-12-08,Mid top-10 momentum,129.24,129.244,-0.022654
2023-12-11,Mid top-10 momentum,131.15,131.1464,-0.008268
2023-12-12,Mid top-10 momentum,132.95,132.955,0
2023-12-13,Mid top-10 momentum,134.36,134.3557,0
2023-12-14,Mid top-10 momentum,132.96,132.9623,-0.010371
2023-12-15,Mid top-10 momentum,133.97,133.9694,-0.002875
2023-12-18,Mid top-10 momentum,135.94,135.9417,0
2023-12-19,Mid top-10 momentum,137.19,137.1915,0
2023-12-20,Mid top-10 momentum,134.98,134.982,-0.016105
2023-12-21,Mid top-10 momentum,137.33,137.3342,0
2023-12-22,Mid top-10 momentum,137.1,137.097,-0.001727
2023-12-26,Mid top-10 momentum,138.69,138.6889,0
2023-12-27,Mid top-10 momentum,139.56,139.5567,0
2023-12-28,Mid top-10 momentum,139.63,139.6336,0
2023-12-29,Mid top-10 momentum,139.09,139.0876,-0.00391
2024-01-02,Mid top-10 momentum,134.86,134.862,-0.034173
2024-01-03,Mid top-10 momentum,133.06,133.0601,-0.047077
2024-01-04,Mid top-10 momentum,132.88,132.8767,-0.04839
2024-01-05,Mid top-10 momentum,133.78,133.7805,-0.041918
2024-01-08,Mid top-10 momentum,138.17,138.1736,-0.010456
2024-01-09,Mid top-10 momentum,138.98,138.9758,-0.004711
2024-01-10,Mid top-10 momentum,140.01,140.0103,0
2024-01-11,Mid top-10 momentum,141.44,141.4446,0
2024-01-12,Mid top-10 momentum,141.35,141.354,-0.000641
2024-01-16,Mid top-10 momentum,142.01,142.0095,0
2024-01-17,Mid top-10 momentum,141.44,141.4431,-0.003989
2024-01-18,Mid top-10 momentum,143.55,143.5524,0
2024-01-19,Mid top-10 momentum,147.74,147.7391,0
2024-01-22,Mid top-10 momentum,147.31,147.3071,-0.002924
2024-01-23,Mid top-10 momentum,147.62,147.6179,-0.00082
2024-01-24,Mid top-10 momentum,151.35,151.3469,0
2024-01-25,Mid top-10 momentum,152.61,152.6127,0
2024-01-26,Mid top-10 momentum,150.46,150.4622,-0.014091
2024-01-29,Mid top-10 momentum,152.51,152.513,-0.000654
2024-01-30,Mid top-10 momentum,151.33,151.3275,-0.008421
2024-01-31,Mid top-10 momentum,148.83,148.8327,-0.024769
2024-02-01,Mid top-10 momentum,151.31,151.3061,-0.008562
2024-02-02,Mid top-10 momentum,156.64,156.638,0
2024-02-05,Mid top-10 momentum,158.3,158.2967,0
2024-02-06,Mid top-10 momentum,156.2,156.1984,-0.013256
2024-02-07,Mid top-10 momentum,159.28,159.2761,0
2024-02-08,Mid top-10 momentum,159.69,159.6893,0
2024-02-09,Mid top-10 momentum,161.61,161.6101,0
2024-02-12,Mid top-10 momentum,160.51,160.5081,-0.006819
2024-02-13,Mid top-10 momentum,159.26,159.2613,-0.014534
2024-02-14,Mid top-10 momentum,162.89,162.8929,0
2024-02-15,Mid top-10 momentum,162.52,162.5212,-0.002282
2024-02-16,Mid top-10 momentum,161.11,161.1145,-0.010918
2024-02-20,Mid top-10 momentum,158.05,158.0462,-0.029754
2024-02-21,Mid top-10 momentum,156.86,156.8624,-0.037021
2024-02-22,Mid top-10 momentum,164.85,164.8478,0
2024-02-23,Mid top-10 momentum,164.67,164.6664,-0.0011
2024-02-26,Mid top-10 momentum,165.5,165.4953,0
2024-02-27,Mid top-10 momentum,164.93,164.932,-0.003404
2024-02-28,Mid top-10 momentum,164.32,164.3162,-0.007125
2024-02-29,Mid top-10 momentum,167.21,167.2068,0
2024-03-01,Mid top-10 momentum,172.49,172.4877,0
2024-03-04,Mid top-10 momentum,173.47,173.4714,0
2024-03-05,Mid top-10 momentum,170.41,170.4054,-0.017675
2024-03-06,Mid top-10 momentum,172.04,172.0428,-0.008236
2024-03-07,Mid top-10 momentum,175.65,175.6527,0
2024-03-08,Mid top-10 momentum,171.98,171.976,-0.020932
2024-03-11,Mid top-10 momentum,168.49,168.4906,-0.040774
2024-03-12,Mid top-10 momentum,171.95,171.9462,-0.021102
2024-03-13,Mid top-10 momentum,170.93,170.9308,-0.026882
2024-03-14,Mid top-10 momentum,170.49,170.4926,-0.029377
2024-03-15,Mid top-10 momentum,169.67,169.6732,-0.034042
2024-03-18,Mid top-10 momentum,171.99,171.9875,-0.020866
2024-03-19,Mid top-10 momentum,172.56,172.5557,-0.017631
2024-03-20,Mid top-10 momentum,173.88,173.8776,-0.010106
2024-03-21,Mid top-10 momentum,175.76,175.7614,0
2024-03-22,Mid top-10 momentum,176.89,176.8921,0
2024-03-25,Mid top-10 momentum,176.77,176.7731,-0.000673
2024-03-26,Mid top-10 momentum,176.16,176.1559,-0.004162
2024-03-27,Mid top-10 momentum,175.52,175.5241,-0.007733
2024-03-28,Mid top-10 momentum,175.14,175.1447,-0.009878
2024-04-01,Mid top-10 momentum,175.68,175.6802,-0.006851
2024-04-02,Mid top-10 momentum,175.01,175.0109,-0.010635
2024-04-03,Mid top-10 momentum,178.56,178.5601,0
2024-04-04,Mid top-10 momentum,175.28,175.28,-0.01837
2024-04-05,Mid top-10 momentum,179.96,179.9557,0
2024-04-08,Mid top-10 momentum,179.58,179.5808,-0.002084
2024-04-09,Mid top-10 momentum,176.95,176.9454,-0.016728
2024-04-10,Mid top-10 momentum,177.3,177.2956,-0.014782
2024-04-11,Mid top-10 momentum,180.28,180.2813,0
2024-04-12,Mid top-10 momentum,177.23,177.2349,-0.016898
2024-04-15,Mid top-10 momentum,175.02,175.0152,-0.029211
2024-04-16,Mid top-10 momentum,175.94,175.9391,-0.024085
2024-04-17,Mid top-10 momentum,172.65,172.6472,-0.042345
2024-04-18,Mid top-10 momentum,171.43,171.4337,-0.049077
2024-04-19,Mid top-10 momentum,164.03,164.0322,-0.090132
2024-04-22,Mid top-10 momentum,166.17,166.1674,-0.078288
2024-04-23,Mid top-10 momentum,171.04,171.0417,-0.051251
2024-04-24,Mid top-10 momentum,169.02,169.0181,-0.062475
2024-04-25,Mid top-10 momentum,167.22,167.2231,-0.072432
2024-04-26,Mid top-10 momentum,170.78,170.7828,-0.052687
2024-04-29,Mid top-10 momentum,171.33,171.3349,-0.049624
2024-04-30,Mid top-10 momentum,169.19,169.1942,-0.061499
2024-05-01,Mid top-10 momentum,166.56,166.5631,-0.076093
2024-05-02,Mid top-10 momentum,168.24,168.2381,-0.066802
2024-05-03,Mid top-10 momentum,171.36,171.3649,-0.049458
2024-05-06,Mid top-10 momentum,176.03,176.0313,-0.023574
