CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerStatus,WarehouseDistanceBand,TenureBand,CashbackBand,RecencyScore,FrequencyScore,ChurnProbability,PredictedChurn,RiskBand,RiskRank
54518,1,1.0,Computer,3,7.0,Cash on Delivery,Female,4.0,5,Mobile Phone,4,Single,3,1,12.0,2.0,2.0,3.0,147,Churned,Very close,0–6 months,Moderate,4,2,0.9874,1,High,16
54519,0,10.0,Computer,3,7.0,Credit Card,Female,3.0,4,Laptop & Accessory,1,Single,6,0,16.0,2.0,2.0,1.0,192,Stayed,Very close,7–12 months,Moderate,5,2,0.0869,0,Low,2881
54520,0,10.0,Computer,3,10.0,Credit Card,Male,3.0,5,Fashion,1,Married,6,0,12.0,1.0,2.0,4.54,222,Stayed,Very close,7–12 months,High,3,2,0.3131,0,Medium,1837
54521,0,31.0,Phone,1,7.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Married,4,0,12.0,1.0,2.0,3.0,193,Stayed,Very close,25+ months,Moderate,4,2,0.0,0,Low,3525
54522,0,14.0,Phone,1,17.0,Debit Card,Female,3.0,2,Mobile Phone,3,Married,5,1,14.0,1.0,2.0,8.0,147,Stayed,Close,13–24 months,Moderate,2,2,0.2218,0,Medium,2183
54523,0,1.0,Computer,3,16.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,3,0,25.0,3.0,3.0,3.0,151,Stayed,Close,0–6 months,Moderate,4,4,0.7659,1,High,633
54524,1,1.0,Phone,3,12.0,E wallet,Female,3.0,4,Mobile Phone,3,Single,3,1,14.0,1.0,2.0,1.0,154,Churned,Close,0–6 months,Moderate,5,2,0.9481,1,High,139
54525,0,11.0,Phone,1,17.0,Credit Card,Female,4.0,4,Mobile Phone,5,Married,8,0,21.0,2.0,2.0,4.0,160,Stayed,Close,7–12 months,Moderate,3,2,0.1834,0,Medium,2360
54526,0,20.0,Computer,1,14.0,Credit Card,Female,2.0,4,Laptop & Accessory,3,Married,4,0,15.0,2.0,2.0,1.0,178,Stayed,Close,13–24 months,Moderate,5,2,0.007,0,Low,3461
54527,1,5.0,Computer,3,11.0,E wallet,Male,3.0,4,Laptop & Accessory,4,Single,3,0,19.0,5.0,8.0,4.54,219,Churned,Close,0–6 months,High,3,5,0.4375,0,Medium,1417
54528,0,24.0,Phone,1,17.0,Cash on Delivery,Male,4.0,5,Fashion,1,Single,8,0,16.0,2.0,2.0,4.54,230,Stayed,Close,13–24 months,High,3,2,0.0695,0,Low,2998
54529,1,4.0,Phone,3,29.0,E wallet,Male,4.0,5,Laptop & Accessory,3,Married,4,1,13.0,2.0,2.0,1.0,189,Churned,Moderate,0–6 months,Moderate,5,2,0.8311,1,High,454
54530,0,5.0,Phone,1,16.0,Debit Card,Male,3.0,5,Mobile Phone,4,Single,2,1,17.0,3.0,3.0,3.0,152,Stayed,Close,0–6 months,Moderate,4,4,0.8334,1,High,446
54531,1,1.0,Phone,3,19.0,Debit Card,Female,3.0,2,Mobile Phone,4,Single,3,0,16.0,1.0,2.0,1.0,152,Churned,Close,0–6 months,Moderate,5,2,0.7659,1,High,633
54532,0,3.0,Phone,1,30.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,11,0,17.0,1.0,2.0,3.0,147,Stayed,Moderate,0–6 months,Moderate,4,2,0.9158,1,High,240
54533,0,9.0,Phone,1,16.0,Debit Card,Male,4.0,5,Laptop & Accessory,4,Single,11,0,20.0,1.0,2.0,1.0,190,Stayed,Close,7–12 months,Moderate,5,2,0.4836,0,High,1296
54534,0,1.0,Phone,1,7.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,3,0,12.0,1.0,2.0,5.0,163,Stayed,Very close,0–6 months,Moderate,2,2,0.2569,0,Medium,2041
54535,0,2.0,Phone,3,16.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Single,3,0,17.0,2.0,2.0,8.0,178,Stayed,Close,0–6 months,Moderate,2,2,0.205,0,Medium,2256
54536,0,23.0,Phone,1,14.0,UPI,Male,3.0,5,Fashion,3,Single,10,0,25.0,2.0,3.01,1.0,235,Stayed,Close,13–24 months,High,5,4,0.0813,0,Low,2916
54537,0,25.0,Phone,3,21.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,6,0,12.0,2.0,2.0,8.0,174,Stayed,Moderate,25+ months,Moderate,2,2,0.0002,0,Low,3523
54538,0,10.0,Phone,1,9.0,Debit Card,Female,4.0,4,Mobile Phone,3,Married,6,0,14.0,3.0,3.0,3.0,150,Stayed,Very close,7–12 months,Moderate,4,4,0.1505,0,Medium,2507
54539,1,1.0,Computer,3,26.0,E wallet,Male,4.0,2,Laptop & Accessory,1,Single,10,1,14.0,1.0,2.0,5.0,178,Churned,Moderate,0–6 months,Moderate,2,2,0.9521,1,High,133
54540,0,29.0,Phone,1,9.0,Debit Card,Female,4.0,4,Grocery,1,Single,4,1,14.0,1.75,2.0,3.0,292,Stayed,Very close,25+ months,High,4,2,0.0002,0,Low,3523
54541,0,1.0,Phone,3,17.0,E wallet,Female,4.0,4,Laptop & Accessory,3,Married,3,1,13.0,1.0,2.0,4.0,168,Stayed,Close,0–6 months,Moderate,3,2,0.729,1,High,724
54542,0,4.0,Phone,3,9.0,Cash on Delivery,Male,4.0,4,Mobile Phone,4,Married,3,0,19.0,2.0,2.0,1.0,150,Stayed,Very close,0–6 months,Moderate,5,2,0.6408,1,High,945
54543,1,1.0,Computer,1,10.0,Cash on Delivery,Male,4.0,4,Mobile Phone,5,Single,2,0,23.0,1.0,2.0,5.0,156,Churned,Very close,0–6 months,Moderate,2,2,0.7966,1,High,558
54544,0,1.0,Phone,1,18.0,Credit Card,Female,3.0,4,Mobile Phone,4,Married,3,0,14.0,2.0,2.0,3.0,147,Stayed,Close,0–6 months,Moderate,4,2,0.4949,0,High,1273
54545,0,10.0,Phone,3,9.0,Credit Card,Male,4.0,5,Fashion,3,Married,3,0,14.0,9.0,10.0,1.0,201,Stayed,Very close,7–12 months,High,5,5,0.7702,1,High,623
54546,1,1.0,Computer,1,11.0,Cash on Delivery,Male,3.0,4,Mobile Phone,1,Single,11,1,24.0,2.0,2.0,1.0,148,Churned,Close,0–6 months,Moderate,5,2,0.9863,1,High,21
54547,0,11.0,Phone,1,21.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,3,0,13.0,11.0,13.0,18.0,155,Stayed,Moderate,7–12 months,Moderate,1,5,0.1819,0,Medium,2365
54548,0,14.0,Phone,3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,4,Married,9,0,13.0,1.0,2.0,4.0,182,Stayed,Very close,13–24 months,Moderate,3,2,0.2237,0,Medium,2175
54549,0,16.0,Phone,1,7.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,5,0,17.0,1.0,2.0,3.0,151,Stayed,Very close,13–24 months,Moderate,4,2,0.0927,0,Low,2845
54550,0,11.0,Phone,1,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,4,1,13.0,1.0,2.0,2.0,167,Stayed,Close,7–12 months,Moderate,5,2,0.4144,0,Medium,1489
54551,0,17.0,Phone,1,19.0,Debit Card,Male,3.0,5,Grocery,4,Married,3,0,12.0,1.75,4.0,10.0,268,Stayed,Close,13–24 months,High,1,4,0.0327,0,Low,3246
54552,0,14.0,Phone,1,9.0,Credit Card,Female,4.0,5,Laptop & Accessory,3,Married,8,0,23.0,2.0,2.0,1.0,159,Stayed,Very close,13–24 months,Moderate,5,2,0.1205,0,Medium,2671
54553,0,28.0,Phone,1,12.0,Credit Card,Male,3.0,4,Others,5,Married,6,0,15.71,2.0,2.0,3.0,319,Stayed,Close,25+ months,Very high,4,2,0.0004,0,Low,3521
54554,0,8.0,Computer,3,11.0,E wallet,Female,4.0,4,Laptop & Accessory,3,Married,11,0,16.0,1.0,2.0,3.0,190,Stayed,Close,7–12 months,Moderate,4,2,0.3339,0,Medium,1760
54555,0,5.0,Phone,1,14.0,Credit Card,Female,3.0,4,Laptop & Accessory,5,Married,3,0,13.0,4.0,4.0,13.0,168,Stayed,Close,0–6 months,Moderate,1,4,0.0296,0,Low,3270
54556,0,17.0,Computer,1,28.0,Credit Card,Male,4.0,4,Mobile Phone,1,Married,9,0,21.0,2.0,2.0,3.0,148,Stayed,Moderate,13–24 months,Moderate,4,2,0.2879,0,Medium,1929
54557,0,17.0,Phone,1,15.0,UPI,Female,4.0,4,Laptop & Accessory,3,Married,6,1,15.0,2.0,2.0,3.0,170,Stayed,Close,13–24 months,Moderate,4,2,0.0867,0,Low,2883
54558,0,1.0,Phone,3,11.0,Debit Card,Female,4.0,5,Laptop & Accessory,1,Single,3,1,12.0,1.0,2.0,4.0,170,Stayed,Close,0–6 months,Moderate,3,2,0.6785,1,High,852
54559,0,11.0,Computer,1,32.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Married,5,1,16.0,5.0,11.0,8.0,169,Stayed,Far,7–12 months,Moderate,2,5,0.3974,0,Medium,1546
54560,0,5.0,Phone,1,7.0,Debit Card,Male,4.0,5,Mobile Phone,5,Married,3,0,13.0,4.0,4.0,3.0,147,Stayed,Very close,0–6 months,Moderate,4,4,0.4161,0,Medium,1484
54561,0,13.0,Computer,1,7.0,Debit Card,Male,3.0,4,Others,3,Married,3,1,15.71,1.0,2.0,7.0,317,Stayed,Very close,13–24 months,Very high,2,2,0.297,0,Medium,1896
54562,0,30.0,Computer,3,13.0,Debit Card,Female,3.0,2,Grocery,5,Married,11,0,12.0,7.0,3.01,8.0,257,Stayed,Close,25+ months,High,2,4,0.0008,0,Low,3517
54563,0,4.0,Phone,3,19.0,Cash on Delivery,Female,3.0,4,Laptop & Accessory,3,Single,2,0,12.0,4.0,5.0,5.0,191,Stayed,Close,0–6 months,Moderate,2,5,0.378,0,Medium,1605
54564,0,15.0,Phone,3,7.0,E wallet,Male,3.0,2,Fashion,5,Married,3,0,17.0,2.0,2.0,8.0,209,Stayed,Very close,13–24 months,High,2,2,0.1292,0,Medium,2626
54565,0,2.0,Phone,1,24.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,3,0,13.0,1.0,2.0,9.0,171,Stayed,Moderate,0–6 months,Moderate,1,2,0.139,0,Medium,2569
54566,1,1.0,Phone,1,10.0,Credit Card,Male,4.0,4,Mobile Phone,5,Married,7,0,14.0,2.0,2.0,3.0,165,Churned,Very close,0–6 months,Moderate,4,2,0.6671,1,High,882
54567,0,26.0,Phone,1,10.0,Credit Card,Male,3.0,5,Fashion,3,Married,4,1,15.0,2.0,2.0,5.0,205,Stayed,Very close,25+ months,High,2,2,0.0047,0,Low,3480
54568,0,19.0,Phone,1,17.0,Debit Card,Male,4.0,4,Mobile Phone,1,Married,5,0,22.0,1.0,2.0,3.0,152,Stayed,Close,13–24 months,Moderate,4,2,0.0278,0,Low,3286
54569,0,26.0,Phone,1,11.0,Debit Card,Female,2.0,4,Grocery,1,Married,4,0,14.0,1.75,2.0,5.0,291,Stayed,Close,25+ months,High,2,2,0.0,0,Low,3525
54570,0,16.0,Computer,1,36.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,4,0,12.0,2.0,2.0,3.0,171,Stayed,Far,13–24 months,Moderate,4,2,0.0764,0,Low,2950
54571,0,4.0,Phone,1,9.0,Debit Card,Female,3.0,6,Laptop & Accessory,1,Single,4,0,21.0,2.0,2.0,3.0,186,Stayed,Very close,0–6 months,Moderate,4,2,0.0981,0,Low,2808
54572,0,31.0,Phone,1,14.0,Debit Card,Female,3.0,4,Others,5,Married,7,0,15.71,2.0,12.0,11.0,321,Stayed,Close,25+ months,Very high,1,5,0.0003,0,Low,3522
54573,0,20.0,Phone,1,25.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,4,0,15.0,2.0,2.0,9.0,173,Stayed,Moderate,13–24 months,Moderate,1,2,0.0039,0,Low,3486
54574,0,16.0,Computer,1,35.0,Cash on Delivery,Female,3.0,5,Laptop & Accessory,1,Married,2,0,12.0,1.0,2.0,5.0,170,Stayed,Far,13–24 months,Moderate,2,2,0.0518,0,Low,3106
54575,1,1.0,Phone,3,7.0,Cash on Delivery,Female,4.0,4,Mobile Phone,4,Single,3,1,17.0,1.0,2.0,5.0,157,Churned,Very close,0–6 months,Moderate,2,2,0.9409,1,High,163
54576,1,1.0,Computer,3,13.0,E wallet,Female,3.0,6,Mobile Phone,3,Married,2,0,17.0,1.0,2.0,1.0,149,Churned,Close,0–6 months,Moderate,5,2,0.8257,1,High,474
54577,0,12.0,Computer,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,1,24.0,2.0,2.0,1.0,142,Stayed,Very close,7–12 months,Moderate,5,2,0.2225,0,Medium,2180
54578,0,14.0,Phone,3,9.0,Debit Card,Female,4.0,4,Others,3,Married,2,0,15.71,2.0,2.0,13.0,305,Stayed,Very close,13–24 months,Very high,1,2,0.0516,0,Low,3108
54579,0,1.0,Phone,1,30.0,Debit Card,Female,3.0,4,Mobile Phone,1,Married,3,0,23.0,1.0,2.0,3.0,154,Stayed,Moderate,0–6 months,Moderate,4,2,0.3591,0,Medium,1679
54580,0,4.0,Computer,1,10.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,6,0,16.0,2.0,2.0,5.0,146,Stayed,Very close,0–6 months,Moderate,2,2,0.322,0,Medium,1807
54581,0,3.0,Phone,1,10.0,Credit Card,Male,4.0,5,Fashion,3,Married,3,0,19.0,1.0,3.01,8.0,244,Stayed,Very close,0–6 months,High,2,4,0.1039,0,Low,2774
54582,1,1.0,Phone,1,32.0,Cash on Delivery,Female,4.0,5,Mobile Phone,4,Married,7,0,17.0,2.0,2.0,2.0,150,Churned,Far,0–6 months,Moderate,5,2,0.9015,1,High,280
54583,1,1.0,Phone,2,9.0,Cash on Delivery,Male,3.0,5,Mobile Phone,1,Single,3,0,13.0,1.0,2.0,1.0,151,Churned,Very close,0–6 months,Moderate,5,2,0.8355,1,High,443
54584,0,4.0,Computer,3,29.0,UPI,Female,4.0,4,Fashion,5,Married,2,0,12.0,4.0,8.0,9.0,209,Stayed,Moderate,0–6 months,High,1,5,0.8009,1,High,546
54585,0,31.0,Phone,3,36.0,E wallet,Male,3.0,5,Grocery,1,Married,5,0,13.0,1.75,2.0,1.0,266,Stayed,Far,25+ months,High,5,2,0.0006,0,Low,3519
54586,0,24.0,Phone,1,36.0,Debit Card,Male,3.0,5,Grocery,3,Married,2,0,15.71,16.0,16.0,8.0,295,Stayed,Far,13–24 months,High,2,5,0.0427,0,Low,3174
54587,0,4.0,Computer,1,9.0,Credit Card,Female,3.0,4,Mobile Phone,1,Single,2,0,15.0,2.0,7.0,8.0,151,Stayed,Very close,0–6 months,Moderate,2,5,0.2255,0,Medium,2165
54588,0,31.0,Computer,3,35.0,E wallet,Female,4.0,5,Fashion,5,Married,6,0,20.0,4.0,14.0,4.54,228,Stayed,Far,25+ months,High,3,5,0.0185,0,Low,3359
54589,0,21.0,Phone,1,9.0,Credit Card,Female,4.0,4,Laptop & Accessory,1,Married,7,0,14.0,1.0,2.0,5.0,176,Stayed,Very close,13–24 months,Moderate,2,2,0.0024,0,Low,3501
54590,0,20.0,Phone,1,9.0,Debit Card,Male,3.0,4,Grocery,3,Married,8,0,15.71,2.0,2.0,2.0,304,Stayed,Very close,13–24 months,Very high,5,2,0.0066,0,Low,3463
54591,0,9.0,Phone,1,29.0,Debit Card,Male,3.0,6,Mobile Phone,3,Single,2,0,16.0,2.0,5.0,4.0,167,Stayed,Moderate,7–12 months,Moderate,3,5,0.5695,1,High,1096
54592,0,28.0,Phone,1,6.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,9,0,12.0,1.0,2.0,1.0,163,Stayed,Very close,25+ months,Moderate,5,2,0.0006,0,Low,3519
54593,0,8.0,Phone,1,9.0,Debit Card,Male,4.0,5,Mobile Phone,3,Married,5,0,13.0,4.0,6.0,8.0,153,Stayed,Very close,7–12 months,Moderate,2,5,0.3251,0,Medium,1795
54594,0,6.0,Phone,3,17.0,E wallet,Female,4.0,5,Fashion,1,Married,4,1,20.0,1.0,2.0,4.54,216,Stayed,Close,0–6 months,High,3,2,0.6429,1,High,940
54595,0,5.0,Phone,1,16.0,Debit Card,Male,3.0,4,Fashion,4,Married,3,0,26.0,1.0,2.0,9.0,231,Stayed,Close,0–6 months,High,1,2,0.0726,0,Low,2975
54596,1,1.0,Phone,1,22.0,Credit Card,Male,3.0,4,Fashion,3,Married,9,1,13.0,1.75,8.0,8.0,261,Churned,Moderate,0–6 months,High,2,5,0.8477,1,High,415
54597,1,1.0,Phone,1,17.0,Credit Card,Male,3.0,6,Mobile Phone,1,Married,9,0,14.0,1.0,2.0,4.0,159,Churned,Close,0–6 months,Moderate,3,2,0.7428,1,High,692
54598,0,4.0,Phone,3,14.0,E wallet,Male,3.0,4,Mobile Phone,4,Single,2,0,15.0,1.0,2.0,3.0,155,Stayed,Close,0–6 months,Moderate,4,2,0.6827,1,High,838
54599,0,9.0,Phone,1,23.0,Debit Card,Male,4.0,4,Fashion,3,Married,6,1,13.0,1.0,2.0,1.0,201,Stayed,Moderate,7–12 months,High,5,2,0.8011,1,High,544
54600,1,1.0,Computer,1,27.0,Debit Card,Male,4.0,4,Fashion,3,Married,5,0,13.0,2.0,2.0,4.54,223,Churned,Moderate,0–6 months,High,3,2,0.7535,1,High,668
54601,1,1.0,Computer,2,30.0,UPI,Female,3.0,4,Fashion,5,Married,11,1,16.0,2.0,2.0,4.54,225,Churned,Moderate,0–6 months,High,3,2,0.9908,1,High,9
54602,0,16.0,Computer,1,12.0,UPI,Male,4.0,4,Mobile Phone,3,Married,6,0,18.0,1.0,3.0,1.0,146,Stayed,Close,13–24 months,Moderate,5,4,0.1689,0,Medium,2429
54603,0,10.0,Computer,3,17.0,Credit Card,Male,3.0,4,Fashion,1,Single,3,0,15.0,9.0,10.0,4.54,225,Stayed,Close,7–12 months,High,3,5,0.7171,1,High,756
54604,1,1.0,Computer,1,11.0,Cash on Delivery,Male,4.0,5,Mobile Phone,3,Single,7,0,17.0,1.0,2.0,3.0,164,Churned,Close,0–6 months,Moderate,4,2,0.902,1,High,278
54605,0,22.0,Phone,3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,1,Married,4,0,15.0,7.0,7.0,8.0,166,Stayed,Very close,13–24 months,Moderate,2,5,0.0095,0,Low,3438
54606,0,29.0,Phone,3,25.0,Debit Card,Female,3.0,4,Grocery,4,Single,5,0,15.71,2.0,8.0,9.0,293,Stayed,Moderate,25+ months,High,1,5,0.0005,0,Low,3520
54607,0,15.0,Computer,3,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,9,0,15.0,1.0,2.0,11.0,187,Stayed,Close,13–24 months,Moderate,1,2,0.1665,0,Medium,2436
54608,0,9.0,Phone,3,7.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Married,11,0,12.0,1.0,7.0,10.0,172,Stayed,Very close,7–12 months,Moderate,1,5,0.3387,0,Medium,1748
54609,0,14.0,Phone,1,13.0,Debit Card,Female,4.0,4,Grocery,3,Single,9,0,16.0,5.0,3.01,14.0,257,Stayed,Close,13–24 months,High,1,4,0.1357,0,Medium,2588
54610,0,13.0,Computer,1,15.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,3,0,12.0,2.0,2.0,8.0,163,Stayed,Close,13–24 months,Moderate,2,2,0.0973,0,Low,2814
54611,0,5.0,Phone,3,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Single,6,1,14.0,2.0,2.0,6.0,191,Stayed,Very close,0–6 months,Moderate,2,2,0.4179,0,Medium,1476
54612,0,16.0,Phone,1,31.0,Credit Card,Male,3.0,4,Fashion,5,Married,3,1,22.0,6.0,6.0,9.0,199,Stayed,Far,13–24 months,Moderate,1,5,0.3894,0,Medium,1576
54613,0,19.0,Phone,3,9.0,UPI,Male,4.0,4,Laptop & Accessory,4,Married,2,0,20.0,4.0,4.0,8.0,173,Stayed,Very close,13–24 months,Moderate,2,4,0.0101,0,Low,3433
54614,1,1.0,Computer,2,24.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,2,1,12.0,1.0,2.0,1.0,152,Churned,Moderate,0–6 months,Moderate,5,2,0.8963,1,High,292
54615,0,3.0,Phone,1,26.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,1,Married,6,0,13.0,2.0,2.0,3.0,168,Stayed,Moderate,0–6 months,Moderate,4,2,0.3292,0,Medium,1780
54616,0,7.0,Phone,1,7.0,Credit Card,Female,4.0,2,Grocery,3,Married,6,0,20.0,1.75,2.0,6.0,287,Stayed,Very close,7–12 months,High,2,2,0.0123,0,Low,3412
54617,0,5.0,Phone,3,14.0,Debit Card,Male,3.0,5,Fashion,1,Married,11,0,22.0,2.0,3.01,2.0,241,Stayed,Close,0–6 months,High,5,4,0.5672,1,High,1103
54618,1,1.0,Computer,3,12.0,E wallet,Male,4.0,4,Mobile Phone,4,Single,3,1,15.0,2.0,2.0,1.0,144,Churned,Close,0–6 months,Moderate,5,2,0.9871,1,High,17
54619,0,14.0,Computer,3,35.0,UPI,Male,3.0,6,Fashion,5,Married,5,0,16.0,1.0,3.01,2.0,234,Stayed,Far,13–24 months,High,5,4,0.8039,1,High,534
54620,0,15.0,Computer,1,9.0,UPI,Female,4.0,5,Laptop & Accessory,3,Single,4,1,18.0,1.0,2.0,8.0,193,Stayed,Very close,13–24 months,Moderate,2,2,0.1228,0,Medium,2660
54621,0,1.0,Phone,3,36.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Married,7,0,13.0,1.0,2.0,1.0,168,Stayed,Far,0–6 months,Moderate,5,2,0.7633,1,High,643
54622,0,9.0,Phone,3,7.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Single,3,0,17.0,2.0,2.0,4.0,174,Stayed,Very close,7–12 months,Moderate,3,2,0.0765,0,Low,2949
54623,0,8.0,Phone,3,28.0,Debit Card,Male,4.0,2,Laptop & Accessory,1,Single,3,0,13.0,1.0,6.0,8.0,178,Stayed,Moderate,7–12 months,Moderate,2,5,0.1218,0,Medium,2666
54624,1,1.0,Phone,1,31.0,Cash on Delivery,Male,4.0,6,Mobile Phone,1,Single,3,1,19.0,1.0,2.0,1.0,148,Churned,Far,0–6 months,Moderate,5,2,0.9731,1,High,63
54625,0,11.0,Phone,1,7.0,Cash on Delivery,Female,3.0,4,Fashion,1,Single,6,0,18.0,2.0,2.0,3.0,200,Stayed,Very close,7–12 months,Moderate,4,2,0.1518,0,Medium,2499
54626,0,20.0,Computer,1,25.0,Credit Card,Female,3.0,4,Fashion,3,Married,7,0,12.0,1.0,2.0,4.54,230,Stayed,Moderate,13–24 months,High,3,2,0.0558,0,Low,3082
54627,0,15.0,Phone,3,9.0,Debit Card,Female,4.0,4,Grocery,5,Married,9,0,17.0,1.75,12.0,9.0,291,Stayed,Very close,13–24 months,High,1,5,0.2545,0,Medium,2049
54628,0,11.0,Computer,3,16.0,Credit Card,Male,4.0,4,Fashion,4,Married,3,0,14.0,2.0,8.0,4.54,213,Stayed,Close,7–12 months,High,3,5,0.4567,0,High,1363
54629,0,26.0,Phone,1,13.0,Cash on Delivery,Male,4.0,4,Laptop & Accessory,5,Married,5,1,13.0,3.0,7.0,10.0,181,Stayed,Close,25+ months,Moderate,1,5,0.0022,0,Low,3503
54630,1,1.0,Computer,3,18.0,UPI,Male,3.0,2,Laptop & Accessory,3,Married,10,0,13.0,2.0,2.0,3.0,172,Churned,Close,0–6 months,Moderate,4,2,0.6683,1,High,877
54631,0,1.0,Computer,3,31.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,14.0,2.0,3.0,2.0,149,Stayed,Far,0–6 months,Moderate,5,4,0.6582,1,High,907
54632,0,12.0,Phone,1,17.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Married,5,0,20.0,1.0,2.0,4.54,223,Stayed,Close,7–12 months,High,3,2,0.0065,0,Low,3464
54633,0,11.0,Phone,1,7.0,Debit Card,Female,4.0,4,Laptop & Accessory,4,Married,8,0,13.0,5.0,5.0,4.0,189,Stayed,Very close,7–12 months,Moderate,3,5,0.0457,0,Low,3149
54634,0,23.0,Phone,1,25.0,Debit Card,Male,3.0,5,Others,3,Married,3,1,15.71,2.0,2.0,10.0,320,Stayed,Moderate,13–24 months,Very high,1,2,0.0317,0,Low,3254
54635,0,1.0,Phone,1,30.0,Credit Card,Male,3.0,2,Mobile Phone,1,Married,3,1,12.0,1.0,2.0,5.0,152,Stayed,Moderate,0–6 months,Moderate,2,2,0.631,1,High,967
54636,0,1.0,Phone,3,35.0,E wallet,Male,4.0,4,Laptop & Accessory,4,Married,3,0,21.0,1.0,2.0,5.0,188,Stayed,Far,0–6 months,Moderate,2,2,0.4305,0,Medium,1441
54637,0,1.0,Phone,1,24.0,UPI,Male,4.0,5,Mobile Phone,4,Married,3,0,22.0,2.0,2.0,1.0,146,Stayed,Moderate,0–6 months,Moderate,5,2,0.6844,1,High,834
54638,0,24.0,Computer,2,10.0,Credit Card,Male,4.0,4,Others,4,Married,3,0,15.71,2.0,11.0,8.0,307,Stayed,Very close,13–24 months,Very high,2,5,0.0306,0,Low,3262
54639,0,1.0,Phone,3,20.0,Credit Card,Male,3.0,4,Mobile Phone,3,Married,3,0,12.0,2.0,2.0,7.0,146,Stayed,Close,0–6 months,Moderate,2,2,0.6803,1,High,847
54640,1,1.0,Computer,1,14.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,3,1,17.0,1.0,2.0,3.0,154,Churned,Close,0–6 months,Moderate,4,2,0.743,1,High,691
54641,1,1.0,Computer,3,19.0,Debit Card,Male,4.0,5,Mobile Phone,5,Married,3,0,19.0,2.0,2.0,1.0,145,Churned,Close,0–6 months,Moderate,5,2,0.9378,1,High,173
54642,0,8.0,Phone,1,7.0,Debit Card,Male,3.0,5,Mobile Phone,1,Married,3,1,14.0,2.0,2.0,4.0,161,Stayed,Very close,7–12 months,Moderate,3,2,0.3014,0,Medium,1878
54643,1,1.0,Phone,3,20.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Married,4,0,18.0,1.0,2.0,3.0,167,Churned,Close,0–6 months,Moderate,4,2,0.5799,1,High,1075
54644,0,9.0,Phone,1,32.0,UPI,Male,3.0,5,Laptop & Accessory,1,Single,6,0,15.0,2.0,2.0,3.0,162,Stayed,Far,7–12 months,Moderate,4,2,0.2408,0,Medium,2104
54645,0,5.0,Phone,3,13.0,Credit Card,Male,4.0,2,Laptop & Accessory,1,Married,6,0,23.0,6.0,6.0,8.0,180,Stayed,Close,0–6 months,Moderate,2,5,0.0373,0,Low,3212
54646,0,1.0,Phone,1,13.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,2,0,13.0,1.0,2.0,4.0,147,Stayed,Close,0–6 months,Moderate,3,2,0.3059,0,Medium,1859
54647,0,11.0,Phone,3,9.0,E wallet,Male,4.0,4,Laptop & Accessory,3,Married,6,1,12.0,1.0,2.0,4.54,221,Stayed,Very close,7–12 months,High,3,2,0.2184,0,Medium,2204
54648,0,1.0,Phone,1,7.0,Debit Card,Female,3.0,5,Mobile Phone,4,Single,3,0,14.0,1.0,2.0,1.0,153,Stayed,Very close,0–6 months,Moderate,5,2,0.6819,1,High,842
54649,0,16.0,Phone,1,9.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,3,0,14.0,1.0,3.0,3.0,166,Stayed,Very close,13–24 months,Moderate,4,4,0.0081,0,Low,3450
