SellerID,OrderN,LateRate,AvgFreight,AvgLeadTime,CustomerStateN,City,State,RiskBand,RecommendedAction,RiskRank
bee36b4f9a2b9fdcaff6ec05df202ed0,1,0.0,10.96,14.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
bf00385a5f7fc1ef39a13c2e9ee50a5f,28,0.0,11.92,5.7,5,sao paulo,SP,Low volume,Watch — below volume gate,0
bf0045791395e66460eb04749c68672a,2,0.0,17.73,14.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
bf100ecb7997df312b285358fb32f92c,20,0.0,17.26,9.7,6,sao jose dos pinhais,PR,Low volume,Watch — below volume gate,0
bf3c6d2a28b2b5501e6c15448982dcc9,35,0.0286,19.76,11.7,14,sao paulo,SP,Low,Maintain — on-time seller,487
bf84056e679dbe9c69929847a40e338f,35,0.0571,12.53,12.5,7,sao paulo,SP,Low,Maintain — on-time seller,296
bf961104a38e01b9062ee026bb657dee,4,0.0,19.98,9.2,2,ribeirao preto,SP,Low volume,Watch — below volume gate,0
bfd27a966d91cfaafdb25d076585f0da,114,0.0526,23.13,12.4,18,serra negra,SP,Low,Maintain — on-time seller,325
bfd938b22bc99bce1ae60dc602889f52,4,0.0,25.12,11.8,3,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
bff9deb0ec77d437f3305a79cf25529e,5,0.0,16.16,6.8,4,limeira,SP,Low volume,Watch — below volume gate,0
c003204e1ab016dfa150abc119207b24,194,0.0515,24.25,9.6,16,cajamar,SP,Low,Maintain — on-time seller,330
c00396cbdd2e088fe4281baa5920aef1,1,0.0,73.44,12.0,1,campo magro,PR,Low volume,Watch — below volume gate,0
c004e5ea15737026cecaee0447e00b75,1,1.0,105.12,33.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c0098efcf800861dcae589affca31408,9,0.0,20.83,11.3,4,ribeirao preto,SP,Low volume,Watch — below volume gate,0
c013e57c075a06e5b5c48ee03c525719,41,0.0488,22.8,9.4,12,sao carlos,SP,Low,Maintain — on-time seller,351
c026ef0d72e9132d9fa112308090c8dc,1,0.0,37.72,11.0,1,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
c03121937e54a93fcc1825c3098bbb6e,7,0.0,22.13,11.3,6,curitiba,PR,Low volume,Watch — below volume gate,0
c04d70d515d15a7e3db3a73320598566,3,0.0,18.87,6.3,3,niteroi,RJ,Low volume,Watch — below volume gate,0
c0563dd588b775f2e37747ef6ad6c92c,27,0.1111,14.29,10.8,9,santo andre,SP,Low volume,Watch — below volume gate,0
c092292535a57dacd95a8765f5518f87,1,0.0,18.98,8.0,1,paracambi,RJ,Low volume,Watch — below volume gate,0
c0aff2da32c17759d30b22fb0af6649d,4,0.0,20.88,7.8,2,florianopolis,SC,Low volume,Watch — below volume gate,0
c0e0b73d039eb9a99b6ce4cb7a429cd3,1,0.0,7.68,5.0,1,laurentino,SC,Low volume,Watch — below volume gate,0
c0e6839516f5398edc34adf5f1d53d1a,1,0.0,14.12,5.0,1,guaruja,SP,Low volume,Watch — below volume gate,0
c0f3eea2e14555b6faeea3dd58c1b1c3,1,0.0,15.66,5.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c0f783394e37cd9c9d7f5f81141450fa,6,0.0,14.56,13.2,4,piracicaba,SP,Low volume,Watch — below volume gate,0
c113b8df1fc375bc3d73d29c1b1144d1,3,0.0,22.62,6.7,3,sao paulo,SP,Low volume,Watch — below volume gate,0
c12b92bf1c350f3e6bf88d3596219c86,16,0.0625,26.49,10.6,9,garca,SP,Low volume,Watch — below volume gate,0
c12d7463a579237ffb9248bd7cff378b,1,0.0,8.72,11.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c13ef0cfbe42f190780f621ce81f2234,1,1.0,61.28,28.0,1,sao paulo sp,SP,Low volume,Watch — below volume gate,0
c13fb473e7cb8b83ccd543c094df0608,2,0.0,14.36,13.0,2,sao paulo,SP,Low volume,Watch — below volume gate,0
c1552b1dab6e6f760950368ae61fb600,2,0.0,7.44,5.0,1,sao jose dos campos,SP,Low volume,Watch — below volume gate,0
c157bdeedcbc9a8e3c8bf0d87ff24428,7,0.0,29.81,12.1,5,mairinque,SP,Low volume,Watch — below volume gate,0
c161d1327ebc3a156c09582ab2f59f6c,2,0.0,7.78,3.5,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c18309219e789960add0b2255ca4b091,1,0.0,14.1,14.0,1,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
c1849d4d32d7a6cecd5aa471809d3135,3,0.0,13.91,5.3,1,santo andre,SP,Low volume,Watch — below volume gate,0
c1d1ebb4745cc43cb6f05e9c8a705c9a,1,1.0,32.65,27.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c1dde11f12d05c478f5de2d7319ad3b2,1,0.0,7.39,3.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c1ed9e3daf6154542826a6996af0fb8c,8,0.125,36.57,16.9,4,itajai,SC,Low volume,Watch — below volume gate,0
c1f12f926d0ba950578b4fa41115cbb6,2,0.5,38.48,36.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
c24173065483e421f9e5e7f599de101d,9,0.1111,13.03,15.7,7,sao paulo,SP,Low volume,Watch — below volume gate,0
c26a2be5b53b7db6b276280da212a779,13,0.0,62.07,14.0,9,nova friburgo,RJ,Low volume,Watch — below volume gate,0
c26ba52cf8d2f34915f2f6b7ffa0a3f3,3,0.0,12.92,8.0,3,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
c273175f7c6c80fb02f051e2fc6d0d72,14,0.0714,18.23,10.6,8,sao paulo,SP,Low volume,Watch — below volume gate,0
c286ec035ee04ba81c97508f0b5df544,1,0.0,50.67,15.0,1,curitiba,PR,Low volume,Watch — below volume gate,0
c2bda99904207edd1834f03e0022b007,1,0.0,7.78,12.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c2d70ce2c5d0a2eb75e78668236e6dc8,13,0.0,17.62,8.3,7,sao paulo,SP,Low volume,Watch — below volume gate,0
c31eff8334d6b3047ed34bebd4d62c36,117,0.1197,20.07,12.8,19,salto,SP,Medium,Review — rising late rate,78
c3251e13f1bbda6c74e37c160f991e19,2,0.0,37.64,13.5,2,porto ferreira,SP,Low volume,Watch — below volume gate,0
c32fc744b9160ac853450488e3cfea93,1,0.0,12.79,14.0,1,ribeirao preto,SP,Low volume,Watch — below volume gate,0
c33847515fa6305ce6feb1e818569f13,110,0.0364,39.38,9.3,11,brusque,SC,Low,Maintain — on-time seller,426
c33a5c3c983090c8b78a28e65052a20d,7,0.0,15.72,12.3,4,criciuma,SC,Low volume,Watch — below volume gate,0
c353f8fc0ce8344999f17d578eb69a5e,2,0.0,18.3,10.0,2,porto alegre,RS,Low volume,Watch — below volume gate,0
c35672b10ad50968f567ea3f4b91e877,18,0.0556,20.27,11.5,8,mesquita,RJ,Low volume,Watch — below volume gate,0
c35affa65afd250151285c5917fc1c8a,8,0.125,80.6,17.1,6,sao paluo,SP,Low volume,Watch — below volume gate,0
c360e4787614ed31ac7a2f95d3b22dc6,1,0.0,30.05,13.0,1,lencois paulista,SP,Low volume,Watch — below volume gate,0
c37b2059d4f90d4feead554e5246565e,11,0.2727,24.53,17.6,6,sao paulo,SP,Low volume,Watch — below volume gate,0
c3867b4666c7d76867627c2f7fb22e21,225,0.1111,20.99,15.4,19,guara,SP,Medium,Review — rising late rate,98
c394e193cda3b4225ff2094d32184849,2,0.0,88.78,11.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
c398bc00a606d33758afd91f4e64fd15,2,0.0,7.75,4.0,1,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
c3aad7dc65449ae90a5e9c3c6c1e78e0,6,0.0,21.73,7.3,4,auriflama/sp,SP,Low volume,Watch — below volume gate,0
c3acdfac4e3e97ff87529454fbc03642,12,0.0833,22.44,10.9,7,sao paulo,SP,Low volume,Watch — below volume gate,0
c3cfdc648177fdbbbb35635a37472c53,273,0.0147,21.86,9.7,17,curitiba,PR,Low,Maintain — on-time seller,560
c3e1abd72a42fe690fcd89cf5720fe29,13,0.0,13.0,4.2,5,mogi guacu,SP,Low volume,Watch — below volume gate,0
c3e2398fcc7e581cda2e546557bf6968,1,0.0,15.23,12.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c3ee2331a724e6fc02c4b698b57a73f3,2,0.0,70.44,6.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c3f5668699a1b04c0fa61ecea1e2bff6,3,0.0,35.71,12.0,2,apucarana,PR,Low volume,Watch — below volume gate,0
c3fe93ba3085f92855c97e57f38c8c05,6,0.0,16.36,13.2,3,curitiba,PR,Low volume,Watch — below volume gate,0
c42fd8e4d47dfb18ce5222f2dd7752f9,7,0.2857,23.09,26.4,5,osasco,SP,Low volume,Watch — below volume gate,0
c43d924a0f1688ee9fae0efcd6f539d4,1,0.0,15.11,22.0,1,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
c447f8dd3ed213f291d65ef074a268eb,7,0.0,17.46,11.1,4,assis,SP,Low volume,Watch — below volume gate,0
c458e2045a8aa8964f8879af03fdcce6,4,0.0,49.2,16.2,4,sao caetano do sul,SP,Low volume,Watch — below volume gate,0
c4af86330efa7a2620772227d2d670c9,4,0.0,91.24,15.2,4,mogi das cruzes,SP,Low volume,Watch — below volume gate,0
c4d51195486dc781531876a7d00453d8,17,0.2941,33.49,23.6,11,presidente prudente,SP,Low volume,Watch — below volume gate,0
c4f7fee5b0db50e87766f5a4d1b1b758,5,0.0,30.54,11.8,3,sorocaba,SP,Low volume,Watch — below volume gate,0
c4fabeea6e569d42d02993bb1f4f1cbc,11,0.0909,25.2,21.6,5,fortaleza,CE,Low volume,Watch — below volume gate,0
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,15,0.1333,37.25,16.5,5,curitiba,PR,Low volume,Watch — below volume gate,0
c500367424994318b9e779ff1ae9a330,9,0.1111,34.67,16.6,9,paulinia,SP,Low volume,Watch — below volume gate,0
c510bc1718f0f2961eaa42a23330681a,12,0.0,59.2,6.8,4,indaiatuba,SP,Low volume,Watch — below volume gate,0
c522be04e020c1e7b79f3acff36513d5,6,0.3333,15.08,15.5,4,santana de parnaiba,SP,Low volume,Watch — below volume gate,0
c52c644cc0dc85121207a27013efc6af,1,0.0,283.16,7.0,1,tiradentes,MG,Low volume,Watch — below volume gate,0
c53bcd3be457a342a97e39e5a9f0be22,3,0.0,35.7,13.0,3,neopolis,SE,Low volume,Watch — below volume gate,0
c54679b132454625907c773d273d4126,7,0.0,16.57,6.1,3,guaruja,SP,Low volume,Watch — below volume gate,0
c5e60e39c0f42b8e827daa13cff74afa,5,0.0,15.92,4.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c5ebe6598748b0aeaa61cfb820478b92,3,0.0,13.39,5.0,2,lajeado,RS,Low volume,Watch — below volume gate,0
c5f7e746b7e6d07def6c0dae9903279b,9,0.0,23.72,5.4,5,curitiba,PR,Low volume,Watch — below volume gate,0
c5f7feb04a6a1fb3596322bfc3cf1917,11,0.0909,37.98,10.0,6,sao caetano do sul,SP,Low volume,Watch — below volume gate,0
c60b801f2d52c7f7f91de00870882a75,38,0.1579,18.18,16.3,14,guarulhos,SP,Medium,Review — rising late rate,34
c611f4ce9ce875bcc063fa97fd4d7d12,1,1.0,13.25,4.0,1,atibaia,SP,Low volume,Watch — below volume gate,0
c6218512d16fcac0af02fe92691cf274,7,0.0,22.43,16.1,5,contagem,MG,Low volume,Watch — below volume gate,0
c6381b1321d7d97717a5bb4ed5b77882,2,0.0,17.0,5.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c6381d2d013342748761e906d45aff76,15,0.0,38.09,15.8,6,portao,RS,Low volume,Watch — below volume gate,0
c64a2aec32cc408a8a4c6d7c46017f91,9,0.0,45.19,21.4,9,imbe,RS,Low volume,Watch — below volume gate,0
c66dccfb3f109511246da627dd5a2498,43,0.0465,22.29,11.5,15,registro,SP,Low,Maintain — on-time seller,369
c679fb69a36e1d8349e8c50a217b4d58,14,0.0714,29.67,10.9,5,caxias do sul,RS,Low volume,Watch — below volume gate,0
c68fb906c8f4b4b946d8386bfa6e5467,45,0.0222,19.83,10.9,10,jaboticabal,SP,Low,Maintain — on-time seller,523
c6a7539d424a8402232c2228d7a03c5e,10,0.1,39.38,14.1,5,sao paulo,SP,Low volume,Watch — below volume gate,0
c6bda72e4dbf5c5866b13cb1810c6d03,57,0.0351,19.96,10.2,14,sao paulo,SP,Low,Maintain — on-time seller,434
c70a353f02429c00775a46a75fb787da,6,0.0,15.82,6.8,5,sao paulo,SP,Low volume,Watch — below volume gate,0
c70c1b0d8ca86052f45a432a38b73958,259,0.0541,15.08,8.0,15,hortolandia,SP,Low,Maintain — on-time seller,316
c714262700f93defc16bf17a51a4cb23,3,0.0,19.52,9.7,2,sao paulo,SP,Low volume,Watch — below volume gate,0
c716e0b86ed568878475b60fbb6323ad,1,0.0,15.23,8.0,1,rio de janeiro,SP,Low volume,Watch — below volume gate,0
c7246702dc991a06d788120dc7544391,1,0.0,17.66,21.0,1,fortaleza,CE,Low volume,Watch — below volume gate,0
c72de06d72748d1a0dfb2125be43ba63,21,0.0,57.68,9.7,8,guanambi,BA,Low volume,Watch — below volume gate,0
c731d18cea9bf687ffee82a241c25b11,23,0.0,31.6,7.9,7,concordia,SC,Low volume,Watch — below volume gate,0
c747d5b92c7648417faea95d36d763e8,1,0.0,85.75,13.0,1,pacatuba,CE,Low volume,Watch — below volume gate,0
c74f14c1e26cf1bd5bd34b6a1e274426,1,0.0,16.79,25.0,1,sao miguel do oeste,SC,Low volume,Watch — below volume gate,0
c76d418370990614e89e956c7a7567d9,2,0.0,32.26,10.5,2,taboao da serra,SP,Low volume,Watch — below volume gate,0
c79151301b9d90985d1fa52879213105,3,0.0,38.78,9.0,2,maringa,PR,Low volume,Watch — below volume gate,0
c794dab4928dd97beb41d05514441e86,16,0.125,14.51,13.8,7,artur nogueira,SP,Low volume,Watch — below volume gate,0
c7a0a13cbcf29d5ce51c8f80afdc0b89,8,0.0,21.84,10.9,6,laurentino,SC,Low volume,Watch — below volume gate,0
c7b7db6c8f3c64a7cc1afa634db21d50,1,1.0,22.86,33.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c7bb64409aa480bb7d0335faaaf3d242,4,0.0,16.89,5.8,4,joinville,SC,Low volume,Watch — below volume gate,0
c7c7b2682c648339a0e9846bb1023a39,2,0.0,15.84,10.5,2,braganca paulista,SP,Low volume,Watch — below volume gate,0
c7dcd301ecfe5ab7f778ac172cf74be7,3,0.0,16.8,25.3,3,belo horizonte,MG,Low volume,Watch — below volume gate,0
c7fdb77fdbff3c41981bc52f787e959e,8,0.125,19.24,16.4,4,santo andre,SP,Low volume,Watch — below volume gate,0
c8025364abeecb115431bf95c11a747f,2,0.0,21.64,8.0,2,porto alegre,RS,Low volume,Watch — below volume gate,0
c8143b3069f6746a77421b5ce30a450c,1,0.0,43.41,24.0,1,abadia de goias,GO,Low volume,Watch — below volume gate,0
c826c40d7b19f62a09e2d7c5e7295ee2,345,0.0754,15.74,13.2,22,guarulhos,SP,Low,Maintain — on-time seller,218
c840d3fdbba0790404fdae73d253b253,9,0.0,39.96,12.1,6,curitiba,PR,Low volume,Watch — below volume gate,0
c8417879a15366a17c30af34c798c332,25,0.04,18.33,9.4,8,sao paulo,SP,Low volume,Watch — below volume gate,0
c84592044b180dec206770c38603814b,14,0.0,14.93,12.6,8,sao paulo,SP,Low volume,Watch — below volume gate,0
c8467937e403e76a8ee9f0ab13f6f5ef,30,0.1333,19.63,16.9,9,pocos de caldas,MG,Medium,Review — rising late rate,57
c847e075301870dd144a116762eaff9a,41,0.0732,26.65,17.0,16,uberaba,MG,Low,Maintain — on-time seller,227
c864036feaab8c1659f65ea4faebe1da,58,0.0345,31.82,12.3,12,campo largo,PR,Low,Maintain — on-time seller,438
c8660dcf9ba70575f45d80fe28c27713,4,0.25,26.0,15.0,3,sao paulo,SP,Low volume,Watch — below volume gate,0
c8665a4dd081a2c436b1cd921079d0d9,1,0.0,14.14,4.0,1,pitangueiras,SP,Low volume,Watch — below volume gate,0
c8771b1a10bb99bb34d3c459c5cffb53,1,0.0,31.2,7.0,1,tocantins,SP,Low volume,Watch — below volume gate,0
c878515173c84a492ebe50d6b493230b,9,0.2222,21.02,17.0,5,itaipulandia,PR,Low volume,Watch — below volume gate,0
c87abc38c8ed3240861729e1aeadf221,1,0.0,15.68,10.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
c89cf7c468a48af70aada384e722f9e2,14,0.0714,16.14,14.1,8,petropolis,RJ,Low volume,Watch — below volume gate,0
c8b0e2b0a7095e5d8219575d5e7e1181,83,0.0723,18.13,10.2,13,itaquaquecetuba,SP,Low,Maintain — on-time seller,231
c8b3445d737de6befde0c88ede534a5e,30,0.0333,22.04,11.5,11,sao paulo,SP,Low,Maintain — on-time seller,449
c8c1bea22194a4eefa2dc9a9fa89f536,7,0.0,41.82,8.3,4,porto belo,SC,Low volume,Watch — below volume gate,0
c8cc60ffd415254af5d9b9f34f32c369,8,0.0,24.25,5.4,4,sorocaba,SP,Low volume,Watch — below volume gate,0
c8e135e7b21ecbc36c1153a29d2f5a06,7,0.0,14.57,8.3,2,sao paulo,SP,Low volume,Watch — below volume gate,0
c963a25b8671419c6ce9eebe8fd03218,1,0.0,19.32,6.0,1,angra dos reis rj,RJ,Low volume,Watch — below volume gate,0
c97aa4ee7420f937da13b7f9e2228b99,1,0.0,19.98,11.0,1,novo hamburgo,RS,Low volume,Watch — below volume gate,0
c990d6cf976a5718aaedc539f383ab88,8,0.375,14.42,20.0,5,paulinia,SP,Low volume,Watch — below volume gate,0
c9a06ece156bb057372c68718ec8909b,11,0.0,39.36,11.6,4,brasilia,DF,Low volume,Watch — below volume gate,0
c9aafcd0621b2207c10e32c649cada4d,39,0.0769,20.19,8.8,9,sao paulo,SP,Low,Maintain — on-time seller,212
c9c7905cffc4ef9ff9f113554423e671,125,0.08,16.76,11.1,19,itapecerica da serra,SP,Low,Maintain — on-time seller,196
c9d2ba8dde44a275ae06475ed1d2fafc,1,0.0,14.52,8.0,1,uberlandia,MG,Low volume,Watch — below volume gate,0
c9e5ad1f6647f5dbd1172adf6ae3cada,4,0.0,15.24,9.0,4,porto alegre,RS,Low volume,Watch — below volume gate,0
ca3bd7cd9f149df75950150d010fe4a2,68,0.0147,49.29,13.6,12,sao paulo,SP,Low,Maintain — on-time seller,561
ca4b77513ac2040591b0d8fae6958380,14,0.1429,14.37,7.7,7,sando andre,SP,Low volume,Watch — below volume gate,0
ca5832c6960267b71041f74bb39e8b12,1,1.0,17.81,45.0,1,xanxere,SC,Low volume,Watch — below volume gate,0
ca77545ca4d2dfd1431bf61334e2fa3c,6,0.0,35.62,12.8,5,maringa,PR,Low volume,Watch — below volume gate,0
ca7c6bd577e559472af1c699de9e764e,6,0.0,11.8,4.7,1,sao bernardo do campo,SP,Low volume,Watch — below volume gate,0
caa9bc43a9fe8cf9c564ddd8a03cc4a6,13,0.0,17.99,9.5,7,jacarei,SP,Low volume,Watch — below volume gate,0
cab85505710c7cb9b720bceb52b01cee,200,0.02,14.14,10.1,21,sao paulo,SP,Low,Maintain — on-time seller,536
cac4c8e7b1ca6252d8f20b2fc1a2e4af,71,0.169,21.31,18.4,15,indaiatuba,SP,Medium,Review — rising late rate,24
cac4e0bc1a3269fa2b6ea5e763f6115b,2,0.0,25.07,11.0,2,brusque,SC,Low volume,Watch — below volume gate,0
cac63f48c38cd7d002a7e846dcd99a23,9,0.0,13.08,6.8,5,sumare,SP,Low volume,Watch — below volume gate,0
cac876b37d3abcd6bd76caca30277996,26,0.0,26.94,9.8,6,cascavel,PR,Low volume,Watch — below volume gate,0
cad10cc982ab6a391570c211b995c17c,1,0.0,12.79,4.0,1,avare,SP,Low volume,Watch — below volume gate,0
cad9969167c09b48ae6f1d123f7fa68d,1,0.0,13.51,3.0,1,pocos de caldas,MG,Low volume,Watch — below volume gate,0
cb0b3bcf14e0a709df412a99424a59d7,2,0.0,23.72,22.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
cb162c8eef257253782d245c08d9097c,1,0.0,14.13,11.0,1,barueri,SP,Low volume,Watch — below volume gate,0
cb32766839f443db85c82a43c4a6c19e,2,0.0,15.76,19.5,2,rio claro,SP,Low volume,Watch — below volume gate,0
cb3dd9ce66268c7a3ca7241ac70ab58c,48,0.0417,17.09,13.9,13,sao paulo,SP,Low,Maintain — on-time seller,392
cb41bfbcbda0aea354a834ab222f9a59,11,0.3636,78.06,37.5,6,sao paulo,SP,Low volume,Watch — below volume gate,0
cb4a705d00e100b9732d0ca34817d441,1,0.0,82.56,25.0,1,florianopolis,SC,Low volume,Watch — below volume gate,0
cb5df0dcb9e280b1780e9d589889f2c7,11,0.1818,41.27,21.7,4,bady bassitt,SP,Low volume,Watch — below volume gate,0
cb5ff1b9715e99589f3e0c7a6afab9e3,4,0.0,13.51,6.0,2,maringa,PR,Low volume,Watch — below volume gate,0
cb6c9f5888a7a090c75beaf615925792,10,0.0,22.12,10.4,4,vila velha,ES,Low volume,Watch — below volume gate,0
cb810bd318f51b3dc3c753944d61a1fa,1,0.0,39.02,12.0,1,niteroi,RJ,Low volume,Watch — below volume gate,0
cb8bcce248bb1fb274ba762d8b971456,65,0.0154,18.34,12.6,16,santa rita do sapucai,MG,Low,Maintain — on-time seller,555
cb9fb4ca75d7ba8437480e8dde64fe98,9,0.0,16.37,9.3,6,sao paulo,SP,Low volume,Watch — below volume gate,0
cbbd5ae8f53de5f5097cd8217b529e24,1,0.0,32.26,21.0,1,santana de parnaiba,SP,Low volume,Watch — below volume gate,0
cbd996ad3c1b7dc71fd0e5f5df9087e2,159,0.0818,17.41,12.9,14,sao jose do rio preto,SP,Low,Maintain — on-time seller,189
cbf09e831b0c11f6f23ffb51004db972,10,0.0,28.02,5.2,5,sbc/sp,SP,Low volume,Watch — below volume gate,0
cc1f04647be106ba74e62b21f358af25,1,0.0,8.29,13.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
cc3d14116804f7209f3884f6367f1152,26,0.0,22.22,13.0,10,curitiba,PR,Low volume,Watch — below volume gate,0
cc419e0650a3c5ba77189a1882b7556a,1648,0.0528,15.19,11.5,26,santo andre,SP,Low,Maintain — on-time seller,324
cc5a78bbad32776dc4e3af205218368c,31,0.0323,37.82,8.4,8,divinopolis,MG,Low,Maintain — on-time seller,463
cc63f0dd2acba93ffed4fe9f8e0321fa,55,0.0,25.45,8.9,10,sao jose do rio preto,SP,Low,Maintain — on-time seller,589
cc80e2f693fa6e2408f47ccf62413fc1,2,0.0,44.32,14.0,2,curitiba,PR,Low volume,Watch — below volume gate,0
cca3071e3e9bb7d12640c9fbe2301306,675,0.0474,20.42,14.3,22,ibitinga,SP,Low,Maintain — on-time seller,363
ccada0ef508e698917a6eab263375905,3,0.0,19.72,10.0,3,pato bragado,PR,Low volume,Watch — below volume gate,0
ccb83a794700270fde70898fe9ff368b,12,0.1667,143.64,16.6,6,sombrio,SC,Low volume,Watch — below volume gate,0
ccbd753e6863fe7314dc6c0ca5a074e7,1,0.0,101.56,12.0,1,blumenau,SC,Low volume,Watch — below volume gate,0
ccc4bbb5f32a6ab2b7066a4130f114e3,183,0.0656,28.24,15.9,24,curitiba,PR,Low,Maintain — on-time seller,258
cce6ab8d1682639fe45ab70234f1665f,61,0.0328,18.64,15.3,10,curitiba,SP,Low,Maintain — on-time seller,452
ccf8813e5a7d6c84d865cd38bfc2b130,25,0.04,17.07,11.5,7,taubate,SP,Low volume,Watch — below volume gate,0
cd06602b43d8800bd0afad514919d35c,41,0.0488,17.15,12.8,11,sao paulo,SP,Low,Maintain — on-time seller,352
cd2169d9f31ff6fbb9ca3373b0c9e354,1,0.0,56.33,15.0,1,nova friburgo,RJ,Low volume,Watch — below volume gate,0
cd233f8bfa30ebfd651f47ee7d054951,1,0.0,18.66,9.0,1,birigui,SP,Low volume,Watch — below volume gate,0
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12,0.0833,19.1,11.5,9,nova odessa,SP,Low volume,Watch — below volume gate,0
cd52a8efd71af3336b14b5039b951cc1,2,0.0,21.18,11.0,2,palhoca,SP,Low volume,Watch — below volume gate,0
cd68562d3f44870c08922d380acae552,122,0.1557,17.71,16.2,18,ribeirao preto,SP,Medium,Review — rising late rate,35
cd6efc47efaabf134f8bdb654e10b4f1,30,0.0667,19.08,8.6,10,rio de janeiro,RJ,Low,Maintain — on-time seller,254
cd843d4cf8ef32827de0396605163ba3,5,0.0,139.51,16.0,4,juiz de fora,MG,Low volume,Watch — below volume gate,0
cda598c48d7c614bc1cad7d8ff6f0010,16,0.0,17.85,8.1,6,mirassol,SP,Low volume,Watch — below volume gate,0
ce20a2ec1514c25e16f2b5b39bc818f0,4,0.0,52.26,14.0,3,sao paulo,SP,Low volume,Watch — below volume gate,0
ce248b21cb2adc36282ede306b7660e5,64,0.0781,30.73,15.6,14,jaragua do sul,SC,Low,Maintain — on-time seller,206
ce27a3cc3c8cc1ea79d11e561e9bebb6,122,0.0164,17.66,10.1,20,sao paulo,SP,Low,Maintain — on-time seller,551
ce33c6211beaa8fef4cae8b52db39862,1,0.0,14.52,19.0,1,suzano,SP,Low volume,Watch — below volume gate,0
ce3ad9de960102d0677a81f5d0bb7b2d,1,0.0,16.21,4.0,1,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
ce4755084bc097113867e6454f8f5e52,1,0.0,12.79,6.0,1,ribeirao preto,SP,Low volume,Watch — below volume gate,0
ce616e1913288884e7742faac9d981db,13,0.0769,18.63,7.0,3,cotia,SP,Low volume,Watch — below volume gate,0
ce69a8021d18961dd2a40269b7c2c293,18,0.0556,25.1,10.6,9,curitiba,PR,Low volume,Watch — below volume gate,0
ce7d1888639e6fb06b2749cbfdac1ff7,77,0.0909,41.42,14.6,11,baependi,MG,Low,Maintain — on-time seller,155
cea729054f157f5870bdd321a958d994,23,0.0435,15.59,7.3,7,sao paulo,SP,Low volume,Watch — below volume gate,0
ceaec5548eefc6e23e6607c5435102e7,197,0.0508,31.31,13.0,22,sao paulo,SP,Low,Maintain — on-time seller,334
cecd97bc34ed8330bd4cd15713eda670,1,0.0,18.51,7.0,1,cordilheira alta,SC,Low volume,Watch — below volume gate,0
cee48807215b30a12ca2ca10ffb5f250,38,0.1316,23.53,24.0,12,guaruja,SP,Medium,Review — rising late rate,61
cf1313c6e2c01c2f4b014f97db4bcd2b,5,0.0,16.26,8.4,4,rio de janeiro \rio de janeiro,RJ,Low volume,Watch — below volume gate,0
cf2384dd2f1dddea3f838efed0945e65,16,0.0,27.09,14.2,8,serra negra,SP,Low volume,Watch — below volume gate,0
cf654707ed6a99f112c7ec3d6f314b8b,3,0.0,11.18,5.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
cf8ab1616079e2793aa29d524df01bb1,6,0.1667,72.93,26.3,4,sao paulo,SP,Low volume,Watch — below volume gate,0
cfa5ab0e4d3fc212fd0b3410e7081c62,14,0.0,66.85,12.0,6,uba,MG,Low volume,Watch — below volume gate,0
cfb1a033743668a192316f3c6d1d2671,133,0.0977,23.54,12.2,15,votorantim,SP,Low,Maintain — on-time seller,132
cfd7ddab722b902f7ac5b5f3ba6d723d,12,0.0,56.09,5.4,7,contagem,MG,Low volume,Watch — below volume gate,0
cfe94489ddd337d1e29e12f2a7205d10,20,0.05,14.84,6.8,6,sao paulo,SP,Low volume,Watch — below volume gate,0
d03698c2efd04a549382afa6623e27fb,18,0.0556,43.3,14.6,14,ilheus,BA,Low volume,Watch — below volume gate,0
